,review_en,review_es,sentiment,sentimiento
123,"Ah yes the 1980s , a time of Reaganomics and Sly , Chuck and a host of other action stars hiding in a remote jungle blowing away commies . At the time I couldn`t believe how movies like RAMBO , MISSING IN ACTION and UNCOMMON VALOR ( And who can forget the ridiculous RED DAWN ? ) made money at the box office , they`re turgid action crap fests with a rather off putting right wing agenda and they have dated very badly . TROMA`S WAR is a tongue in cheek take on these type of movies but you`ve got to ask yourself did they need spoofing in the first place ? Of course not . TROMA`S WAR lacks any sort of sophistication - though it does make the point that there`s no real difference between right wing tyrants and left wing ones - and sometimes feels more like a grade z movie than a send up . Maybe it is ?","Ah, sí, la década de 1980, una época de reajanómica y astuto, Chuck y una gran cantidad de otras estrellas de acción que se esconden en una selva remota que sopla los comidas.En el momento en que no pude creer cómo las películas como RAMBO, Faltan en acción y valor incondicional (¿y quién puede olvidar el ridículo amanecer rojo?) Hizo dinero en la taquilla, son festivales de la mierda de acción turgínea con un derecho de apagado.Agenda de ala y han fechado muy mal.La guerra de Troma es una lengua en la mejilla, asume este tipo de películas, pero tiene que preguntarse, ¿necesitaban una falsificación en el primer lugar?Por supuesto que no .La guerra de Troma carece de cualquier tipo de sofisticación, aunque hace el punto de que no hay una diferencia real entre los tiranos de derecha y los de izquierda, y a veces se siente más como una película de grado Z que un envío.Tal vez es?",negative,negativo
124,"This tale based on two Edgar Allen Poe pieces (""The Fall of the House of Usher"", ""Dance of Death"" (poem) ) is actually quite creepy from beginning to end. It is similar to some of the old black-and-white movies about people that meet in an old decrepit house (for example, ""The Cat and the Canary"", ""The Old Dark House"", ""Night of Terror"" and so on). Boris Karloff plays a demented inventor of life-size dolls that terrorize the guests. He dies early in the film (or does he ? ) and the residents of the house are subjected to a number of terrifying experiences. I won't go into too much detail here, but it is definitely a must-see for fans of old dark house mysteries.Watch it with plenty of popcorn and soda in a darkened room.Dan Basinger 8/10","Este cuento basado en dos piezas de Poe de Edgar Allen (""La caída de la casa de la casa"", ""Danza de la muerte"" (poema)) es en realidad bastante espeluznante de principio a fin.Es similar a algunas de las antiguas películas en blanco y negro sobre las personas que se encuentran en una antigua casa decrépita (por ejemplo, ""el gato y el canario"", ""la vieja casa oscura"", ""noche de terror"", etc.).Boris Karloff juega un inventor de muñecas de tamaño natural que aterroriza a los invitados.Muere temprano en la película (¿o él?) Y los residentes de la casa están sujetos a una serie de experiencias aterradoras.No voy a entrar demasiado detalle aquí, pero definitivamente es una visita obligada para los fanáticos de los viejos misterios de la Casa Oscura. Es una gran cantidad de palomitas de maíz y refrescos en una habitación oscura.Dan Basinger 8/10",positive,positivo
125,"I am so happy and surprised that there is so much interest in this movie! Jack Frost was my introduction into the films produced and distributed by A-pix entertainment, and without exception, everything this company deals with is pure crap! First, and this is very important, never ever watch this movie sober! Why would you? Unlike many other entertaingly bad movies, this one I feel was made intentionally bad. I just can't get over how fake the snowman is, which is why its always shown only briefly, the way it moves is the best! This movie is Waaaaaaaaaaay better than the Michael Keaton piece of crap, becuz that was made too be a good movie, and that version is as bad as this.","¡Estoy tan feliz y sorprendido de que haya tantos intereses en esta película!Jack Frost fue mi introducción en las películas producidas y distribuidas por A-Pix Entertainment, y sin excepción, ¡todo lo que se ocupa de esta compañía es una mierda pura!Primero, y esto es muy importante, ¡nunca ve a esta película sobrio!¿Por que lo harias?A diferencia de muchas otras películas enteradas, esta que siento, se hizo intencionalmente mala.Simplemente no puedo superar lo falso que está el muñeco de nieve, por lo que siempre se muestra brevemente, ¡la forma en que se mueve es la mejor!Esta película es Waaaaaaaaaaaay mejor que la pieza de Michael Keaton, Becuz, que también fue una buena película, y esa versión es tan mala como esta.",negative,negativo
126,"""Revolt of the Zombies"" proves that having the same director revamp and recycle an idea doesn't necessarily make lightning strike twice.The Halperin brothers, responsible for the horror classic ""White Zombie"", made this trite piece of garbage a mere few years later to cash in on its popularity and even recycled close-ups of Lugosi's eyes from that previous film. There was a court battle with the ""White Zombie"" film's rights owners, who didn't want the Halperins to be able to use the word 'zombie' in this title. That word was the only thing that could help this film, because, as everyone knows, bad films can make much more money simply by having the word 'Zombie' appear in the title. Knowing what Victor Halperin was capable of a few years before only makes this uninteresting film more insulting. It seems he never directed another horror film after this debacle. The zombies here seem not to be true walking dead, but simply hypnotism victims.Wanna create a mind-controlled army of zombies? Be ready to crack a few eggs, including your own.THE LAME PLOT: Man falls in love with scheming woman who plays with his heart and becomes engaged to him only to make his friend, whom she loves, jealous. This sends man into a spiral of madness in which he tries using zombie mind-control techniques to change things to his advantage in an attempt to win over a woman who isn't worth spit.This includes one of the most blatantly obvious plot developments I've ever seen. You'd have to be blind or stupid not to see the ending coming. The acting isn't even good. This movie makes the racially insensitive ""King of the Zombies"" (which appeared on the same double bill DVD I bought) seems like an atmospheric horror masterpiece by comparison and reminds us that not every black and white film is a classic. It makes the atomic age sci-fi alien zombie cheese fest ""Invisible Invaders"" seem like a serious drama. This is one big ball of cheese so ridiculously melodramatic it could probably make many a Korean film fan twitch (South Korean films are often known for their use of melodrama). The credits list the ironically named company Favorite Films. I'm not sure whose favorite film this would be, but they're obviously an idiot.Not recommended for fans of: zombies, romance, or classic films.","""La revuelta de los zombies"" prueba que tener la misma directora renovar y reciclar una idea no necesariamente dificulta el rayo dos veces. Los Halperin Brothers, responsables del clásico de horror ""Zombie White"", hicieron este triple pieza de basura a unos pocos años. Más tarde, en efectivo de su popularidad e incluso reciclados los primeros primeros de los ojos de Lugosi de esa película anterior. Hubo una batalla de la corte con los propietarios de derechos de la película ""Blanco Zombie"", que no querían que los Halperins pudieran usar la palabra ""zombie"" en este título. Esa palabra era lo único que podría ayudar a esta película, porque, como todos saben, las películas malas pueden ganar mucho más dinero simplemente haciendo que la palabra ""Zombie"" aparezca en el título. Sabiendo lo que Victor Halperin fue capaz de unos años antes, solo hace que esta película no interesante sea más insultante. Parece que nunca dirigió otra película de terror después de esta debacle. Los zombies aquí parecen ser verdaderos caminando muertos, sino simplemente víctimas de hipnotismo. ¿Janna la creación de un ejército de zombies controlado por la mente? Esté preparado para romper unos huevos, incluido el suyo. La parcela coja: el hombre se enamora de la mujer del esquema que juega con su corazón y se compromete con él solo para hacer a su amigo, a quien ama, celosa. Esto le envía a un hombre a una espiral de locura en la que intenta usar las técnicas de control de la mente zombie para cambiar las cosas a su ventaja en un intento de ganar a una mujer que no vale la pena escupir. Esto incluye uno de los desarrollos de la trama más evidente. He visto nunca. Tendrías que ser ciego o estúpido para no ver la finalización. La actuación no es ni siquiera es buena. Esta película hace que el ""rey de los zombies"" racialmente insensible (que apareció en el mismo Doble Bill DVD que compré) parece una obra maestra de terror atmosférica en comparación y nos recuerda que no todas las películas en blanco y negro son un clásico. Hace que los ""invasores invisibles"" de Sci-Fi Atomic Sci-Fi Alien Zombie. Esta es una gran bola de queso tan ridículamente melodramática, probablemente podría hacer que muchos de los fanáticos de la película coreana (películas de Corea del Sur a menudo se conocen por su uso de Melodrama). Los créditos enumeran las películas favoritas de la compañía con nombre irónicamente. No estoy seguro de quién sería una película favorita, pero obviamente son un idiota. No se recomienda para los fanáticos de: zombies, romance o películas clásicas.",negative,negativo
127,"The complaints are valid, to me the biggest problem is that this soap opera is too aimed for women. I am okay with these night time soaps, like Grey's Anatomy, or Ugly Betty, or West Wing, because there are stories that are interesting even with the given that they will never end. However, when the idea parallels the daytime soaps aimed at just putting hunky men (Taye Diggs, Tim Daly, and Chris Lowell) into sexual tension and romps, and numerous ridiculous difficult situations in a so-called little hospital, it seems like General Hospital...or a female counterpart to Baywatch. That was what men wanted and they had it, so if this is what women want so be it, but the idea that this is a high brow show (or something men will watch) is unrealistic.","Las quejas son válidas, para mí, el mayor problema es que esta telenovela está demasiado dirigida a las mujeres.Estoy bien con estos jabones nocturnos, como la anatomía de Gray, o fea Betty, o West Wing, porque hay historias interesantes incluso con las que nunca terminarán.Sin embargo, cuando la idea paralela a los jabones diurnos dirigidos a simplemente poner hombres hunky (Taye Diggs, Tim Daly y Chris Lowell) en la tensión sexual y los juguetes, y numerosas situaciones difíciles ridículas en un pequeño hospital, parece un hospital general.... o una contraparte femenina a Baywatch.Eso fue lo que los hombres quería y lo tenían, así que si esto es lo que las mujeres quieren, así que es así, pero la idea de que este es un alto espectáculo de cejas (o algo que los hombres verán) no es realista.",negative,negativo
128,"This movie was one of the best movies that I have seen this year. I didn't see any cameos in the movie, but it is still pretty good. It is similar to Anchorman in the humor department, but I think this is a better put together movie. It actually has a point. If you are going to see a whole bunch of T&A you will be disappointed. Just a well put together movie!!!! If you have nothing to do for the day or you need a lot of humor, you will find this to be a really good movie. I definitely think that Ebert and Roeper's review of this movie is right on. I mean, I don't really like Ebert on most movies, but this is the movie that I will agree about. The movie contains a good enough story that it is actually believable that these type of people are out there. There is definitely something to be said about how they treat virginity in this movie. Yea, sure, you get laughed at when it is found out about, but it still suggests that you wait. Steve did a wonderful job of portraying the person that he did in this movie and yet, it is still funny.","Esta película fue una de las mejores películas que he visto este año. No vi ningún campeón en la película, pero sigue siendo bastante bueno. Es similar al Anchorman en el departamento de humor, pero creo que esta es una película mejor presentada. En realidad tiene un punto. Si vas a ver un montón de T & A, te decepcionará. Sólo una película bien presentada !!!! Si no tienes nada que hacer por el día o necesitas mucho humor, encontrarás que esta es una película realmente buena. Definitivamente creo que la revisión de Ebert y Roeper de esta película está justo. Quiero decir, realmente no me gusta Ebert en la mayoría de las películas, pero esta es la película de la que estaré de acuerdo. La película contiene una buena historia que es realmente creíble que este tipo de personas estén ahí fuera. Definitivamente, hay algo que decir sobre cómo tratan la virginidad en esta película. Sí, claro, te eches a reír cuando se descubre, pero todavía sugiere que espere. Steve hizo un trabajo maravilloso de retratar a la persona que hizo en esta película y, sin embargo, todavía es divertida.",positive,positivo
129,"I remember seeing this film in the mid 80's thought it a well paced and well acted piece. I now work quite often in Berkeley Square and the had to get a copy of DVD to remind myself how little the area has changed, although my office is newish it just 30 seconds away from ""the bank"". Even Jack Barclays car dealership is still there selling Bentleys and Rolls Royces.It's look like the DVD is due a Region 2 release soon. The region 1 copy I is very poor quality. Let's hope they've cleaned it up.Only the slightly dodgy escape sequence from the court spoils what would otherwise be a great film but I guess is in line with the caper tag the film goes with.","Recuerdo que ver esta película a mediados de los años 80 lo pensó en una pieza bien ritmo y bien actuada.Ahora trabajo con bastante frecuencia en la Plaza de Berkeley y la tenía que obtener una copia de DVD para recordarme a mí mismo lo poco que ha cambiado el área, aunque mi oficina es nueva, a solo 30 segundos de ""The Bank"".Incluso Jack Barclays: concesionario de automóviles todavía está vendiendo bentleys y rolls Royces. Se parece a que el DVD se entregará pronto.La copia de la Región 1 I es de muy mala calidad.Esperemos que lo hayan limpiado. Solo la secuencia de escape ligeramente poco fiable de la cancha estropea lo que de otra manera sería una gran película, pero supongo que está en línea con la etiqueta de la alcaparra.",positive,positivo
130,"Two hours ago I was watching this brilliant movie which overwhelmed me with its imprisoning photography. It is quite understandable how it won the prize of Best Camera in Cannes 2000. Close ups predominated it. Close ups of walls, humans and of many other things. The warm colored lighting (which is also usually by the director) gave the movie a warm atmosphere. Only two persons are principally to be seen in most of it. An interesting music and especially three songs or themes accompanied the movie nearly all the time. Each one of these themes represented a certain atmosphere during the whole movie. Silence and slow movements characterize the movie. Some scenes were extended moments or a serious of close-ups. Not only Tony Leung deserves a prize for his superb acting since Maggie Cheung was also so brilliant. I wonder how many dresses she was wearing in the different scenes. The story was also connected somehow with the history of Hong Kong and the region the 1960s. This prevented me from understanding some details of the it especially at the end. In short I would recommend the fans of artistic movies to watch it in the cinema.","Hace dos horas, estaba observando esta brillante película que me abrumó con su fotografía de encarcelamiento. Es bastante comprensible cómo ganó el premio de la mejor cámara en Cannes 2000. Los primeros planos lo predominaron. Close ups de paredes, humanos y de muchas otras cosas. La iluminación de colores cálidos (que también suele ser por el director) le dio a la película un ambiente cálido. Solo dos personas se ve principalmente en la mayor parte de ella. Una música interesante y especialmente tres canciones o temas acompañaron la película casi todo el tiempo. Cada uno de estos temas representa un cierto ambiente durante toda la película. El silencio y los movimientos lentos caracterizan la película. Algunas escenas fueron momentos extendidos o un grave de primeros planos. No solo Tony Leung merece un premio por su excelente actuación desde que Maggie Cheung también fue tan brillante. Me pregunto cuántos vestidos llevaban en las diferentes escenas. La historia también se conectó de alguna manera con la historia de Hong Kong y la región la década de 1960. Esto me impidió comprender algunos detalles de lo especialmente al final. En resumen, recomendaría los fanáticos de las películas artísticas para verlo en el cine.",positive,positivo
131,"Luckily for Bill Murray this is such a light-weight project since he pretty much has to carry it. Meatballs is the story of low-rent Camp Northstar and how its counselors deal with the campers as well as one another. Then there is much made of their wealthy rivals from across the lake named Camp Mohawk which culminates in a two-day Olympiad competition. Above it all is Bill Murray clowning around and making a pretty memorable film debut.The film is sprinkled with medium-sized laughs, chuckles, and more than a few guffaws along the way. The biggest laughs come from the pranks played on the nerdy camp director. Three of them involve the counselors moving his bed outside in various locations while he's sleeping. Morty, or ""Micky"" as everyone calls him, wakes up along the side of a road, strung up in some trees several feet above the ground, and finally floating on a raft in the middle of the lake! There are also some funny moments involving the counselors hitting on one another, but this is a PG rated film with little in the way of raunchiness.The film takes a serious note involving a shy camper named Rudy who is played by Chris Makepeace. Of course it's up to Murray to teach the kid how to open up, and give him the confidence he needs to run a marathon during the Olympiad. The sentimentality of Rudy's situation seems tacked on to a great degree. Notice how when Murray first sees the kid sitting alone in the grass after getting off the bus he tells him, ""you must be the short depressed kid we ordered."" Makes you wonder if that line was really in the script or Murray was just ad-libbing while the cameras were rolling. In other words, Murray might as well have said to Makepeace, ""you must be that actor we hired to play the stereotypical lonely kid you see in most summer camp films who doesn't fit in."" But before it's all over, Murray's performance makes this plot device more than bearable. He really seems to have some good chemistry with Makepeace.The film culminates with the games between the two rival camps. Very little of the events we are shown are even slightly believable, but ""it just doesn't matter"". This is a pretty good film on many levels. Don't let the absurd 5.6 rating this film is currently getting scare you off. Murray will keep you laughing throughout. Just be warned..... avoid the sequels!!!! Especially the one with Corey Feldman!! 8 of 10 stars.The Hound.","Afortunadamente para Bill Murray, este es un proyecto tan ligero, ya que casi tiene que llevarlo. Las albóndigas son la historia del campamento de bajos alquileres Northstar y cómo sus consejeros tratan con los campistas, así como los demás. Luego, está muy hecho de sus ricos rivales de todo el lago llamado Camp Mohawk, que culmina en una competición olimpiada de dos días. Por encima de todo, todo es Bill Murray payasando y haciendo un recubrimiento de película bastante memorable. La película está espolvoreada con risas de tamaño mediano, risitas y más de unos pocos chafflaws en el camino. Las risas más grandes provienen de las bromas jugadas en el director de Nerdy Camp. Tres de ellos involucran a los consejeros moviendo su cama afuera en varios lugares mientras él está durmiendo. Morty, o ""Micky"", ya que todos lo llama, se despierten a lo largo de un camino, ensartando en algunos árboles varios pies sobre el suelo, ¡y finalmente flotando en una balsa en el centro del lago! También hay algunos momentos divertidos que involucran a los consejeros que se golpean unos con otros, pero esta es una película calificada por PG con poco en el camino de la cena. La película toma una nota seria que involucra a un timbre tímido llamado Rudy, que es interpretado por Chris Makpeace. Por supuesto, depende de Murray que le enseñe al niño a abrirse y darle la confianza que necesita para dirigir una maratón durante la Olimpiada. El sentimentalismo de la situación de Rudy parece atribuida a un gran grado. Observe cómo cuando Murray primero ve al niño sentado solo en la hierba después de salir del autobús, le dice: ""Debe ser el niño corto deprimido que pedimos"". Te hace preguntarte si esa línea estaba realmente en el guión o Murray estaba simplemente de liberación de anuncios mientras las cámaras estaban rodando. En otras palabras, Murray también podría haber dicho a MakePeace: ""Debe ser ese actor que contratamos para jugar al niño solitario estereotípico que ves en la mayoría de las películas de campamento de verano que no encaja"". Pero antes de que termine, el rendimiento de Murray hace que este dispositivo de trazado sea más que soportable. Él realmente parece tener una buena química con MakePeace. La película culmina con los juegos entre los dos campamentos rivales. Muy poco de los eventos que se nos muestran son incluso ligeramente creíbles, pero ""simplemente no importa"". Esta es una película bastante buena en muchos niveles. No dejes que la calificación absurda 5.6 esta película se está asustando actualmente. Murray te mantendrá riendo en todo. Acabo de ser advertido ..... ¡Evita las secuelas !!!! Especialmente el de Corey Feldman !! 8 de 10 estrellas. El perro.",positive,positivo
132,"""The Danish Bladerunner"" is boldly stated on the box. Are you kidding me?! This film is a complete drag. When I'm thirsty and go for a soda in the kitchen, I usually pause the vcr, so I won't miss anything. Not this time. I actually found myself looking long and hard in the fridge, just so I wouldn't have to go back. Why the hell is there not ONE sciencefiction-scriptwriter out there who has the vaguest clue about how computers work? It's mindboggling. One of the premises of film, is that our hero (who's a hacker), has a little computerassistant to help him (the Microsoft Office paperclip finally caught on in the future). When he loses the assistant in the movie, he's helpless and can't get into any computers. HE'S A HACKER! It's like saying, that you can't drive your car, if you don't have your lucky ""driving-cap"" on. I won't even go into the lightning-effect when he recieves electroshock...","""El Danés Bladerunner"" está declarado audazmente en la caja.¡¿Me estás tomando el pelo?!Esta película es un arrastre completo.Cuando tengo sed y voy por un refresco en la cocina, generalmente me detiene la VCR, así que no extrañaré nada.No esta vez.De hecho, me encontré pareciendo largo y duro en la nevera, así que no tendría que volver.¿Por qué demonios no hay un guionista de ciencia de la ciencia que tenga la pista más vaga sobre cómo funcionan las computadoras?Es MindBoggling.Uno de los locales de la película, es que nuestro héroe (que es un pirata informático), tiene un pequeño cojemandante para ayudarlo (la CLIP de Microsoft Office finalmente se detuvo en el futuro).Cuando pierde el asistente en la película, está indefenso y no puede entrar en computadoras.¡Es un hacker!Es como decir, que no puedes conducir tu auto, si no tienes tu afortunado ""conducir-gorra"".Ni siquiera voy a entrar en el efecto del rayo cuando reciba el electroshock ...",negative,negativo
133,"This movie shows a clip of live animal mutilation of an animal getting hacked by a machete and getting its skin ripped off. I know these horrible things happen in the world, but Im watching movies based on the fact that what Im watching is not actually happening on the screen. These live animal clips are not meant to be in movies, they are meant to show people that belong to certain organizations to help the horrible things that humans to do other species.This should be banned and destroyed. I have also contacted Netflix and other resources to collaborate getting this movie off the market!!This movie should be removed from the public. The person who made this movie needs psychological help.","Esta película muestra un clip de la mutilación animal en vivo de un animal que se hacía hackeado por un machete y se estafó la piel.Sé que estas horribles cosas suceden en el mundo, pero estoy viendo películas basadas en el hecho de que lo que estoy viendo no está sucediendo en la pantalla.Estos clips de animales en vivo no están destinados a estar en películas, están destinados a mostrar a las personas que pertenecen a ciertas organizaciones para ayudar a las cosas horribles que humanos para hacer otras especies. Esto debería ser prohibido y destruido.¡También me contacté con Netflix y otros recursos para colaborar en el mercado de esta película! Esta película debe ser eliminada del público.La persona que hizo de esta película necesita ayuda psicológica.",negative,negativo
134,"Anyone who thinks Kool Moe Dee, Carol Alt, and Corey Feldman comprise a list of good actors must be smoking something I'd love to try sometime. Where to begin: lousy soundtrack, hammy acting, ""action"" in places. This is the typical amateurishly written hack fodder that washed-up has-been and never-was's love to star in. I actually felt embarrassed for the ""stars"" in this ""film"". The only thespian missing to top this turd was Gary Coleman, who if he would have been in the movie, would have made it at least somewhat howlingly bad, rather than just plain bad.There was one part in the film where Carol Alt screamed, ""DO YOU THINK I'M AN IDIOT?!?"" Yes, Carol, I do, your agent does, and PLEASE for the love of all that is decent and holy... GO AWAY and stop degrading yourself like this! This film is something Anna Nicole Smith would take part in.I would tell you what the plot was, but that would be one more sentence fragment to this article, plus my mind drifted many times during the movie anyway, so I barely paid attention.","Cualquiera que piense que Kool Moe Dee, Carol Alt, y Corey Feldman comprenden una lista de buenos actores, debe estar fumando algo que me encantaría probar en algún momento. Donde comenzar: pésima banda sonora, Hammy actuando, ""Acción"" en lugares. Este es el típico forraje de pirateo aficionado que se ha convertido en el amor y nunca fue el amor de la estrella. En realidad me sentí avergonzado por las ""estrellas"" en esta ""película"". El único Thespian desapareció en la cima de este turd fue Gary Coleman, quien, si hubiera estado en la película, lo hubiera hecho, al menos algo tan guapo, en lugar de simplemente una simple. Había una parte en la película donde gritó Carol Alt, ""¿Crees que soy un idiota?!"" Sí, Carol, lo hago, su agente lo hace, y por favor por el amor de todo lo que es decente y santo ... ¡Vete y deja de degradarse así! Esta película es algo que Anna Nicole Smith participaría. Le diría lo que era la trama, pero eso sería un fragmento de frase más a este artículo, además de que mi mente se desvió muchas veces durante la película, así que apenas presté atención.",negative,negativo
135,"This film could have been a decent re-make, and gosh knows it tried (or Ms. English tried). Assembling talented actors together with a successful & experienced writer/director should be a formula for a decent film. But Ms. English's experience - according to her IMDb bio - is exclusively limited to television work, and it is glaringly obvious throughout this film.I am surprised that none of the reviews I have read mention what I found most unlikeable about this film, and what kept it from reaching even a portion of its potential: it looked and felt like it was made for television. To give some credit to Ms. English, many of the jokes that simply did NOT work on a movie screen would have been terrific on TV (and maybe a laugh track would have helped). So much of the camera usage and the lighting would have played out fine on TV but looked awkward or odd on a big screen. If the whole film had been chopped up into a mini-series or a sit-com, I think it could have worked. But this is cinema and sadly Ms. English's talents didn't translate. I cringed at so many different points in my embarrassment for the actors & the writers that I felt like I came out of the theater half shriveled! Meg Ryan is her usual perky, cute self (except for the awful plastic surgery she has had on her face), but where did she have a chance to use her talent?! She has made films where she doesn't recreate her stereo-typed role and done them well... but not here. Annette Bening seemed to simply go through the motions - such a great talent and yet such a poor performance! I enjoyed the other women characters but they were more caricature than substance, and it was sad to see. What worked in this film in the 1930s doesn't translate to the 2000s, and no one helped Ms. English get the changes & updates or subtleties right. If only she (as writer, director AND producer) had reached out for some assistance, I think it could have been good. But it was not.It's so frustrating to go to a movie that has good stars and a good writer or director and come away feeling it was a waste of everyone's time & money! This New Yorker cartoon I saw yesterday is appropriate: A few movie execs are having a meeting & the caption reads: ""Let's remake a classic with worse everything!""","Esta película podría haber sido una re-realización decente, y Gosh sabe que lo intentó (o la Sra. Inglés lo intentó). El montaje de actores talentosos, junto con un escritor / director exitoso y experimentado, debe ser una fórmula para una película decente. Pero la experiencia de la Sra. Inflish, según su IMDb Bio, se limita exclusivamente al trabajo televisivo, y es muy obvio en toda esta película. Me sorprende que ninguna de las críticas que haya leído mencionar lo que más fue poco probable en esta película, y Lo que le impidió alcanzar incluso una parte de su potencial: se veía y se sentía como si estuviera hecha para la televisión. Para dar un poco de crédito a la Sra. Inglés, muchos de los chistes que simplemente no trabajaron en una pantalla de cine hubieran sido excelentes en la televisión (y tal vez una pista de risa habría ayudado). Mucho del uso de la cámara y la iluminación habrían jugado bien en la televisión, pero se veía incómodo o extraño en una pantalla grande. Si toda la película había sido cortada en una mini serie o en una situación, creo que podría haber funcionado. Pero esto es el cine y, lamentablemente, los talentos de la Sra. English no se tradujeron. ¡Me encogí en tantos puntos diferentes en mi vergüenza para los actores y los escritores que sentí que salí del teatro medio arrugado! Meg Ryan es su habitual alegre, lindo mismo (a excepción de la terrible cirugía plástica que ha tenido en su rostro), pero ¿a dónde tuvo la oportunidad de usar su talento? Ella ha hecho películas donde no recrea su papel de escritura estéreo y les hizo bien ... pero no aquí. Annette Bening pareció simplemente pasar por los movimientos, ¡un gran talento y, sin embargo, un rendimiento tan pobre! Disfruté de los otros personajes de las mujeres, pero eran más caricaturas que la sustancia, y estaba triste ver. Lo que funcionó en esta película en la década de 1930 no se traduce a la década de 2000, y nadie ayudó a la Sra. English obtener los cambios y actualizaciones o sutilezas a la derecha. Si solo ella (como escritora, directora y productora) había tenido alguna ayuda, creo que podría haber sido bueno. Pero no lo fue. ¡Es tan frustrante ir a una película que tiene buenas estrellas y un buen escritor o director, y venir sintiendo que fue un desperdicio de tiempo y dinero de todos! Esta caricatura de Nueva York que vi ayer es apropiada: algunos ejecutivos de películas están teniendo una reunión y el título lee: ""¡Vamos a rehacer un clásico con peor todo!""",negative,negativo
136,"I find it very intriguing that Lee Radziwill, Jackie Kennedy's sister and the cousin of these women, would encourage the Maysles' to make ""Big Edie"" and ""Little Edie"" the subject of a film. They certainly could be considered the ""skeletons"" in the family closet. The extra features on the DVD include several contemporary fashion designers crediting some of their ideas to these oddball women. I'd say that anyone interested in fashion would find the discussion by these designers fascinating. (i.e. ""Are they nuts? Or am I missing something?""). This movie is hard to come by. Netflix does not have it. Facets does, though.","Me parece muy intrigante que Lee Radziwill, la hermana de Jackie Kennedy y el primo de estas mujeres, alentarían a los Maysles 'a hacer ""Big Edie"" y ""Little Edie"" el tema de una película.Ciertamente, podrían considerarse los ""esqueletos"" en el armario de la familia.Las características adicionales en el DVD incluyen varios diseñadores de moda contemporáneos que acreditan algunas de sus ideas a estas mujeres extrañas.Yo diría que cualquier persona interesada en la moda encontraría la discusión de estos diseñadores fascinantes.(es decir, """" ¿Están frutos secos? O estoy perdiendo algo? "").Esta película es difícil de conseguir.Netflix no lo tiene.Sin embargo, las facetas lo hacen.",positive,positivo
137,"C'mon guys some previous reviewers have nearly written a novel commenting on this episode. It's just an old 60's TV show ! This episode of Star Trek is notable because of the most serious babe (Yeoman Barrow's) ever used on Star Trek and the fact that it was filmed in a real outdoor location. Unlike the TNG and Voyager series which were totally confined to sound stages.This use of an outdoor location (and babe) gives proper depth and an almost film like quality to a quite ordinary episode of this now dated and very familiar show.Except a few notable exceptions i.e ""The city on the edge of forever"" , ""assignment Earth"" and ""Tomorrow is Yesterday"" The old series of Star Trek needs to be seriously moth-balled and put out of it's boring misery. Half a dozen good episodes from 79 is quite a poor batting average.This is typical of the boring stuff Gene Roddenberry produced back then actually, contrary to popular belief where some people worshiped the ground he walked on, he actually made a LOT of rubbish! He doesn't deserve to be spoken of in the same breath as Irwin Allen for example.Just look at the set of the bridge of the Enterprise from a modern point of view. They used wobbly plywood for the floor, cafeteria chairs with plastic backs and cheap cardboard above the instrument panels. You can clearly see the folds in the paper ! Every expense spared or what !","C'Mon Chicos Algunos críticos anteriores casi han escrito una novela comentando en este episodio. ¡Es solo un viejo programa de televisión de los años 60! Este episodio de Star Trek es notable debido a la nena más seria (Yeoman Barrow) siempre utilizada en Star Trek y el hecho de que se filmó en una ubicación real al aire libre. A diferencia de la serie TNG y Voyager, que se limitaban totalmente a las etapas de sonido. Este uso de una ubicación al aire libre (y nena) proporciona una profundidad adecuada y una película casi como la calidad a un episodio bastante ordinario de este show ahora fechado y muy familiar. Excepto algunos Notables excepciones, es decir, ""la ciudad en el borde de siempre"", ""TEMA DE ASIGNACIÓN"" Y ""Mañana es ayer"", la antigua serie de Star Trek debe estar seriamente balizada y apagada de su miseria aburrida. La media docena de buenos episodios de 79 es un promedio de bateo más deficiente. Esto es típico de las cosas aburridas Gene Roddenberry producido en parte, en realidad, en contra de la creencia popular donde algunas personas adoraban al suelo, ¡en realidad hizo una gran cantidad de basura! Él no merece ser hablado de la misma respiración que Irwin Allen, por ejemplo, mira el conjunto del Puente de la Empresa desde un punto de vista moderno. Usaron madera contrachapada tambaleante para el piso, sillas de cafetería con respaldos de plástico y cartón barato sobre los paneles de instrumentos. ¡Puedes ver claramente los pliegues en el papel! ¡Cada gasto se salvó o qué!",negative,negativo
